"","language","target","observations_per_class","top_k_words","classifier","C","kernel","Accuracy","Precision","Recall","F1"
"1052","pl","d_fr_lab",815,20000,"SVM",3,"poly",0.764705882352941,0.806076519129783,0.764705882352941,0.784846399123485
"1053","pl","d_fr_lab",815,20000,"SVM",5,"rbf",0.860294117647059,0.861545138888889,0.860294117647059,0.860919173796356
"1054","pl","d_fr_lab",815,20000,"SVM",5,"linear",0.871323529411765,0.876535087719298,0.871323529411765,0.873921538961135
"1055","pl","d_fr_lab",815,20000,"SVM",5,"sigmoid",0.873161764705882,0.874016121384542,0.873161764705882,0.873588734158258
"1056","pl","d_fr_lab",815,20000,"SVM",5,"poly",0.772058823529412,0.791355451334607,0.772058823529412,0.781588051962905
"1057","pl","d_fr_lab",815,20000,"SVM",1,"rbf",0.801245463655075,0.821124978120715,0.801409539830692,0.811147477700585
"1058","pl","d_fr_lab",815,20000,"SVM",1,"linear",0.763514245477196,0.802122267767185,0.763729107879314,0.782455006266525
"1059","pl","d_fr_lab",815,20000,"SVM",1,"sigmoid",0.814123266709999,0.832232037053542,0.814277186889516,0.823156714966239
"1060","pl","d_fr_lab",815,20000,"SVM",1,"poly",0.657748009424764,0.78602655190924,0.658081452138051,0.716386161214793
"1061","pl","d_fr_lab",815,20000,"SVM",3,"rbf",0.827935421406132,0.835644518179466,0.828033427393097,0.831821562955517
"1062","pl","d_fr_lab",815,20000,"SVM",3,"linear",0.814118188711949,0.835107806915134,0.814277186889516,0.824560958561585
"1063","pl","d_fr_lab",815,20000,"SVM",3,"sigmoid",0.842646381757123,0.84751074691621,0.842725743433905,0.845111472081926
"1064","pl","d_fr_lab",815,20000,"SVM",3,"poly",0.712003033257502,0.777578487020182,0.71227886911222,0.743497655129215
"1065","pl","d_fr_lab",815,20000,"SVM",5,"rbf",0.825174683132922,0.831753515104289,0.825265899717821,0.828497007151473
"1066","pl","d_fr_lab",815,20000,"SVM",5,"linear",0.828847768389124,0.842254424326121,0.828969502930323,0.835559161267744
"1067","pl","d_fr_lab",815,20000,"SVM",5,"sigmoid",0.841737420106164,0.843942217070872,0.841786276318645,0.842862868038425
"1068","pl","d_fr_lab",815,20000,"SVM",5,"poly",0.723045986350341,0.764845998104864,0.723284539830692,0.743484891517735
"1069","pl","d_fr_lab",815,20000,"SVM",1,"rbf",0.789535035929657,0.811471619527423,0.78955258302583,0.800362058522622
"1070","pl","d_fr_lab",815,20000,"SVM",1,"linear",0.745350810674178,0.788725625450441,0.745355799146227,0.766427660799404
"1071","pl","d_fr_lab",815,20000,"SVM",1,"sigmoid",0.801803479218575,0.823939758083886,0.801809746038637,0.812724133090786
"1072","pl","d_fr_lab",815,20000,"SVM",1,"poly",0.645374056620807,0.780790158925857,0.645367556616743,0.706649245879043
"1073","pl","d_fr_lab",815,20000,"SVM",3,"rbf",0.819605811938035,0.829769206423165,0.819604225454019,0.824655392880967
"1074","pl","d_fr_lab",815,20000,"SVM",3,"linear",0.79811685263424,0.823359290927812,0.798119709138268,0.810543063172345
"1075","pl","d_fr_lab",815,20000,"SVM",3,"sigmoid",0.826343751128444,0.832491441340366,0.826344421532451,0.829406542168379
"1076","pl","d_fr_lab",815,20000,"SVM",3,"poly",0.697504784602607,0.772289320691903,0.697505155198611,0.732994702760826
"1077","pl","d_fr_lab",815,20000,"SVM",5,"rbf",0.817765319755895,0.826825251488345,0.817761468055857,0.822268383232666
"1078","pl","d_fr_lab",815,20000,"SVM",5,"linear",0.814075307839526,0.829180374503029,0.814080475363577,0.821561048560696
"1079","pl","d_fr_lab",815,20000,"SVM",5,"sigmoid",0.825737776694472,0.828967833394029,0.825729415382389,0.827345455424453
"1080","pl","d_fr_lab",815,20000,"SVM",5,"poly",0.71161936229372,0.764607849370355,0.711614119817669,0.737159794518766
"1081","ro","d_fr_wel",269,20000,"SVM",1,"rbf",0.85,0.86,0.85,0.854970760233918
"1082","ro","d_fr_wel",269,20000,"SVM",1,"linear",0.844444444444444,0.845126175160811,0.844444444444444,0.844785172265681
"1083","ro","d_fr_wel",269,20000,"SVM",1,"sigmoid",0.911111111111111,0.911111111111111,0.911111111111111,0.911111111111111
"1084","ro","d_fr_wel",269,20000,"SVM",1,"poly",0.727777777777778,0.823741007194245,0.727777777777778,0.77279167418017
"1085","ro","d_fr_wel",269,20000,"SVM",3,"rbf",0.877777777777778,0.878525482434438,0.877777777777778,0.878151470947304
"1086","ro","d_fr_wel",269,20000,"SVM",3,"linear",0.911111111111111,0.911314229249012,0.911111111111111,0.911212658860811
"1087","ro","d_fr_wel",269,20000,"SVM",3,"sigmoid",0.933333333333333,0.93419099455715,0.933333333333333,0.933761967004628
"1088","ro","d_fr_wel",269,20000,"SVM",3,"poly",0.761111111111111,0.814217798246917,0.761111111111111,0.786769301863057
"1089","ro","d_fr_wel",269,20000,"SVM",5,"rbf",0.877777777777778,0.878525482434438,0.877777777777778,0.878151470947304
"1090","ro","d_fr_wel",269,20000,"SVM",5,"linear",0.927777777777778,0.927830596369922,0.927777777777778,0.927804186322128
"1091","ro","d_fr_wel",269,20000,"SVM",5,"sigmoid",0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333
"1092","ro","d_fr_wel",269,20000,"SVM",5,"poly",0.772222222222222,0.820727272727273,0.772222222222222,0.795736262063893
"1093","ro","d_fr_wel",269,20000,"SVM",1,"rbf",0.799301675977654,0.823766177739431,0.799812734082397,0.811612757550627
"1094","ro","d_fr_wel",269,20000,"SVM",1,"linear",0.776970825574178,0.792682779800411,0.777465667915106,0.785000485449627
"1095","ro","d_fr_wel",269,20000,"SVM",1,"sigmoid",0.849410304158908,0.85541277258567,0.849687890137328,0.852540720703382
"1096","ro","d_fr_wel",269,20000,"SVM",1,"poly",0.646011793916822,0.753744209601263,0.647128589263421,0.696379324975177
"1097","ro","d_fr_wel",269,20000,"SVM",3,"rbf",0.860676598386096,0.864116765081144,0.860861423220974,0.862486022445371
"1098","ro","d_fr_wel",269,20000,"SVM",3,"linear",0.880136561142148,0.883910234054096,0.880337078651685,0.882120037971432
"1099","ro","d_fr_wel",269,20000,"SVM",3,"sigmoid",0.908007448789572,0.908624732660884,0.908052434456929,0.908338493414868
"1100","ro","d_fr_wel",269,20000,"SVM",3,"poly",0.696198013656114,0.756446338466497,0.697003745318352,0.725509512745742
"1101","ro","d_fr_wel",269,20000,"SVM",5,"rbf",0.860676598386096,0.864116765081144,0.860861423220974,0.862486022445371
"1102","ro","d_fr_wel",269,20000,"SVM",5,"linear",0.896849782743637,0.89828794088046,0.896972534332085,0.89762975570005
"1103","ro","d_fr_wel",269,20000,"SVM",5,"sigmoid",0.910800744878957,0.911152788197049,0.910861423220974,0.91100708241239
"1104","ro","d_fr_wel",269,20000,"SVM",5,"poly",0.704546865301055,0.761920412920413,0.705337078651685,0.732537705619154
"1105","ro","d_fr_wel",269,20000,"SVM",1,"rbf",0.795437616387337,0.815826730212655,0.795588847274241,0.805580704237269
"1106","ro","d_fr_wel",269,20000,"SVM",1,"linear",0.771239395820401,0.784966955311731,0.771389929255098,0.778119222049813
"1107","ro","d_fr_wel",269,20000,"SVM",1,"sigmoid",0.830705565901097,0.837563899012497,0.83073241781107,0.834134171347575
"1108","ro","d_fr_wel",269,20000,"SVM",1,"poly",0.631791847713635,0.726808781457531,0.6319392426134,0.676062055277828
"1109","ro","d_fr_wel",269,20000,"SVM",3,"rbf",0.843803020897993,0.850508377207635,0.843736995422389,0.847109154741598
"1110","ro","d_fr_wel",269,20000,"SVM",3,"linear",0.85305193461618,0.860858908780904,0.85297544735747,0.856899046514118
"1111","ro","d_fr_wel",269,20000,"SVM",3,"sigmoid",0.873494723774053,0.876125396633401,0.873387432376196,0.874754272066015
"1112","ro","d_fr_wel",269,20000,"SVM",3,"poly",0.678284709290296,0.7374777168662,0.678318768206409,0.706662266446721
"1113","ro","d_fr_wel",269,20000,"SVM",5,"rbf",0.843803020897993,0.850508377207635,0.843736995422389,0.847109154741598
"1114","ro","d_fr_wel",269,20000,"SVM",5,"linear",0.867918477136354,0.872335839280865,0.867831876820641,0.870078029394798
"1115","ro","d_fr_wel",269,20000,"SVM",5,"sigmoid",0.875356921166977,0.877810766990845,0.875260091552226,0.876533573686189
"1116","ro","d_fr_wel",269,20000,"SVM",5,"poly",0.683850610386923,0.746178130882356,0.683832709113608,0.71364635630881
"1117","sv","d_fr_wel",1287,20000,"SVM",1,"rbf",0.743589743589744,0.758799249530957,0.743589743589744,0.751117509484422
"1118","sv","d_fr_wel",1287,20000,"SVM",1,"linear",0.703962703962704,0.713352771667775,0.703962703962704,0.708626632047673
"1119","sv","d_fr_wel",1287,20000,"SVM",1,"sigmoid",0.717948717948718,0.727982676010708,0.717948717948718,0.722930881941181
"1120","sv","d_fr_wel",1287,20000,"SVM",1,"poly",0.657342657342657,0.727301270830553,0.657342657342657,0.690554647774603
"1121","sv","d_fr_wel",1287,20000,"SVM",3,"rbf",0.773892773892774,0.78481227222646,0.773892773892774,0.77931427482139
"1122","sv","d_fr_wel",1287,20000,"SVM",3,"linear",0.747086247086247,0.76220074726694,0.747086247086247,0.754567816369508
"1123","sv","d_fr_wel",1287,20000,"SVM",3,"sigmoid",0.688811188811189,0.694128491620112,0.688811188811189,0.691459617893751
"1124","sv","d_fr_wel",1287,20000,"SVM",3,"poly",0.678321678321678,0.733124018838305,0.678321678321678,0.704658940654896
"1125","sv","d_fr_wel",1287,20000,"SVM",5,"rbf",0.771561771561772,0.781345522711536,0.771561771561772,0.776422826949604
"1126","sv","d_fr_wel",1287,20000,"SVM",5,"linear",0.762237762237762,0.777950552013684,0.762237762237762,0.770014007263444
"1127","sv","d_fr_wel",1287,20000,"SVM",5,"sigmoid",0.681818181818182,0.684221537106364,0.681818181818182,0.683017745279003
"1128","sv","d_fr_wel",1287,20000,"SVM",5,"poly",0.682983682983683,0.730022881732181,0.682983682983683,0.705720311395817
"1129","sv","d_fr_wel",1287,20000,"SVM",1,"rbf",0.751748251748252,0.769226863211501,0.751748251748252,0.760387127875316
"1130","sv","d_fr_wel",1287,20000,"SVM",1,"linear",0.724941724941725,0.740074267242273,0.724941724941725,0.732429842052146
"1131","sv","d_fr_wel",1287,20000,"SVM",1,"sigmoid",0.727855477855478,0.74242540393942,0.727855477855478,0.735068249675785
"1132","sv","d_fr_wel",1287,20000,"SVM",1,"poly",0.652097902097902,0.731290269094502,0.652097902097902,0.689427393166297
"1133","sv","d_fr_wel",1287,20000,"SVM",3,"rbf",0.777972027972028,0.791030099647977,0.777972027972028,0.784446725695065
"1134","sv","d_fr_wel",1287,20000,"SVM",3,"linear",0.76048951048951,0.776951188135365,0.76048951048951,0.768632220114622
"1135","sv","d_fr_wel",1287,20000,"SVM",3,"sigmoid",0.69988344988345,0.706148181817069,0.69988344988345,0.703001859241704
"1136","sv","d_fr_wel",1287,20000,"SVM",3,"poly",0.675990675990676,0.735147685858966,0.675990675990676,0.704329206195493
"1137","sv","d_fr_wel",1287,20000,"SVM",5,"rbf",0.776806526806527,0.789296724890515,0.776806526806527,0.783001819091525
"1138","sv","d_fr_wel",1287,20000,"SVM",5,"linear",0.776806526806527,0.793211930401688,0.776806526806527,0.784923517106295
"1139","sv","d_fr_wel",1287,20000,"SVM",5,"sigmoid",0.682983682983683,0.685724040308165,0.682983682983683,0.68435111834356
"1140","sv","d_fr_wel",1287,20000,"SVM",5,"poly",0.682983682983683,0.73606545353351,0.682983682983683,0.70853176459444
"1141","sv","d_fr_wel",1287,20000,"SVM",1,"rbf",0.753690753690754,0.768766153009154,0.753690753690754,0.761153814894307
"1142","sv","d_fr_wel",1287,20000,"SVM",1,"linear",0.706682206682207,0.720384971799098,0.706682206682207,0.713467801948127
"1143","sv","d_fr_wel",1287,20000,"SVM",1,"sigmoid",0.70979020979021,0.722829523798111,0.70979020979021,0.716250526654621
"1144","sv","d_fr_wel",1287,20000,"SVM",1,"poly",0.625874125874126,0.699265104969089,0.625874125874126,0.660537287162376
"1145","sv","d_fr_wel",1287,20000,"SVM",3,"rbf",0.783216783216783,0.793809610073988,0.783216783216783,0.788477620835968
"1146","sv","d_fr_wel",1287,20000,"SVM",3,"linear",0.754467754467754,0.769796065961394,0.754467754467754,0.762054837882968
"1147","sv","d_fr_wel",1287,20000,"SVM",3,"sigmoid",0.679487179487179,0.688498338944264,0.679487179487179,0.683963080175386
"1148","sv","d_fr_wel",1287,20000,"SVM",3,"poly",0.646076146076146,0.703252436761815,0.646076146076146,0.673452900710241
"1149","sv","d_fr_wel",1287,20000,"SVM",5,"rbf",0.783993783993784,0.793982616464038,0.783993783993784,0.788956584808652
"1150","sv","d_fr_wel",1287,20000,"SVM",5,"linear",0.778943278943279,0.793460149010101,0.778943278943279,0.786134702065882
"1151","sv","d_fr_wel",1287,20000,"SVM",5,"sigmoid",0.662393162393162,0.667838950051043,0.662393162393162,0.665104909068558
"1152","sv","d_fr_wel",1287,20000,"SVM",5,"poly",0.652292152292152,0.705059937558592,0.652292152292152,0.677650357050153
"1153","ro","d_fr_sec",676,20000,"SVM",1,"rbf",0.838137472283814,0.838141592920354,0.838141592920354,0.838141592920354
"1154","ro","d_fr_sec",676,20000,"SVM",1,"linear",0.822616407982262,0.822638058527376,0.822625368731563,0.822631713580532
"1155","ro","d_fr_sec",676,20000,"SVM",1,"sigmoid",0.838137472283814,0.838311688311688,0.83811209439528,0.838211879471724
"1156","ro","d_fr_sec",676,20000,"SVM",1,"poly",0.70509977827051,0.75405852046272,0.705585054080629,0.729016906894
"1157","ro","d_fr_sec",676,20000,"SVM",3,"rbf",0.858093126385809,0.858116346758968,0.858102261553589,0.858109304098479
"1158","ro","d_fr_sec",676,20000,"SVM",3,"linear",0.858093126385809,0.858124852489969,0.858082595870207,0.858103723659865
"1159","ro","d_fr_sec",676,20000,"SVM",3,"sigmoid",0.88470066518847,0.885760479514176,0.884759095378564,0.885259504261083
"1160","ro","d_fr_sec",676,20000,"SVM",3,"poly",0.71840354767184,0.763134250721142,0.718859390363815,0.740335460329682
"1161","ro","d_fr_sec",676,20000,"SVM",5,"rbf",0.860310421286031,0.86031465093412,0.86031465093412,0.86031465093412
"1162","ro","d_fr_sec",676,20000,"SVM",5,"linear",0.873614190687361,0.874827395747031,0.873677482792527,0.874252061146784
"1163","ro","d_fr_sec",676,20000,"SVM",5,"sigmoid",0.878048780487805,0.879689968404423,0.878121927236971,0.878905248441796
"1164","ro","d_fr_sec",676,20000,"SVM",5,"poly",0.729490022172949,0.766431924882629,0.729901671583087,0.747720888507486
"1165","ro","d_fr_sec",676,20000,"SVM",1,"rbf",0.811529933481153,0.818616251005632,0.811411012782694,0.814997707173454
"1166","ro","d_fr_sec",676,20000,"SVM",1,"linear",0.792682926829268,0.796752180004203,0.792590953785644,0.794666119423174
"1167","ro","d_fr_sec",676,20000,"SVM",1,"sigmoid",0.824833702882483,0.827941796259819,0.824744346116028,0.826339978136206
"1168","ro","d_fr_sec",676,20000,"SVM",1,"poly",0.661862527716186,0.738102277281026,0.661725663716814,0.697830361889358
"1169","ro","d_fr_sec",676,20000,"SVM",3,"rbf",0.832594235033259,0.837366146599204,0.832502458210423,0.834927219373048
"1170","ro","d_fr_sec",676,20000,"SVM",3,"linear",0.838137472283814,0.844485998988999,0.838023598820059,0.841242388093917
"1171","ro","d_fr_sec",676,20000,"SVM",3,"sigmoid",0.875831485587583,0.877087388256298,0.875825958702065,0.876456219604915
"1172","ro","d_fr_sec",676,20000,"SVM",3,"poly",0.675166297117517,0.752435792462115,0.675019665683382,0.711628449318967
"1173","ro","d_fr_sec",676,20000,"SVM",5,"rbf",0.832594235033259,0.837574517094778,0.832497541789577,0.835028312506219
"1174","ro","d_fr_sec",676,20000,"SVM",5,"linear",0.858093126385809,0.863476516415705,0.85803343166175,0.860746369042959
"1175","ro","d_fr_sec",676,20000,"SVM",5,"sigmoid",0.869179600886918,0.870181244390423,0.869198623402163,0.869689656342199
"1176","ro","d_fr_sec",676,20000,"SVM",5,"poly",0.678492239467849,0.747497877334932,0.678328416912488,0.711235378143563
"1177","ro","d_fr_sec",676,20000,"SVM",1,"rbf",0.783982918617065,0.797960901557853,0.783903638151426,0.790869809811596
"1178","ro","d_fr_sec",676,20000,"SVM",1,"linear",0.753640469738031,0.766365171364928,0.753579154375615,0.759918383850974
"1179","ro","d_fr_sec",676,20000,"SVM",1,"sigmoid",0.786926172292026,0.796539291182508,0.786866601114389,0.791673401944524
"1180","ro","d_fr_sec",676,20000,"SVM",1,"poly",0.651612055514495,0.739128005839205,0.651520812848246,0.692564898761104
"1181","ro","d_fr_sec",676,20000,"SVM",3,"rbf",0.796544304836988,0.810552369826264,0.79648312028843,0.803456158432853
"1182","ro","d_fr_sec",676,20000,"SVM",3,"linear",0.791350907448468,0.8051236978374,0.791274991805965,0.798139276287428
"1183","ro","d_fr_sec",676,20000,"SVM",3,"sigmoid",0.813517286688018,0.826347500460107,0.813513602097673,0.819880330883114
"1184","ro","d_fr_sec",676,20000,"SVM",3,"poly",0.657518272152419,0.744937746710841,0.657420517862996,0.698448280428769
"1185","ro","d_fr_sec",676,20000,"SVM",5,"rbf",0.796544304836988,0.81069128348998,0.796479842674533,0.803522730616328
"1186","ro","d_fr_sec",676,20000,"SVM",5,"linear",0.805395417590539,0.822022004079391,0.805355621107834,0.813603470286745
"1187","ro","d_fr_sec",676,20000,"SVM",5,"sigmoid",0.808341956146834,0.820551078126149,0.808354637823664,0.81440719751875
"1188","ro","d_fr_sec",676,20000,"SVM",5,"poly",0.656772604089677,0.732998584889954,0.65666338905277,0.692734411605279
"1189","uk","d_fr_eco",1996,20000,"SVM",1,"rbf",0.740045078888054,0.746538645226205,0.740105895369053,0.743308352959088
"1190","uk","d_fr_eco",1996,20000,"SVM",1,"linear",0.706235912847483,0.711107003396567,0.706292758924338,0.708691705291353
"1191","uk","d_fr_eco",1996,20000,"SVM",1,"sigmoid",0.726521412471826,0.730745263061074,0.726572060782587,0.728652686690159
"1192","uk","d_fr_eco",1996,20000,"SVM",1,"poly",0.659654395191585,0.705042087395795,0.659830883515094,0.681687678423616
"1193","uk","d_fr_eco",1996,20000,"SVM",3,"rbf",0.755071374906086,0.763060179257362,0.755136715663031,0.759077771197605
"1194","uk","d_fr_eco",1996,20000,"SVM",3,"linear",0.732531930879038,0.740620795649899,0.732600645758541,0.736588890040318
"1195","uk","d_fr_eco",1996,20000,"SVM",3,"sigmoid",0.691209616829452,0.697108985992834,0.691274357063831,0.694179411623707
"1196","uk","d_fr_eco",1996,20000,"SVM",3,"poly",0.687453042824944,0.717703349282297,0.687592856013909,0.702325522326087
"1197","uk","d_fr_eco",1996,20000,"SVM",5,"rbf",0.753568745304283,0.762382978922191,0.753637472058525,0.757985000273161
"1198","uk","d_fr_eco",1996,20000,"SVM",5,"linear",0.74755822689707,0.759363442019732,0.747638239743503,0.753455227008029
"1199","uk","d_fr_eco",1996,20000,"SVM",5,"sigmoid",0.672426746806912,0.675098797014542,0.672472848788638,0.673783264371917
"1200","uk","d_fr_eco",1996,20000,"SVM",5,"poly",0.691960931630353,0.716015621032532,0.69208607103344,0.703847514353752
"1201","uk","d_fr_eco",1996,20000,"SVM",1,"rbf",0.750187828700225,0.754466545783696,0.75020151730678,0.752327986867227
"1202","uk","d_fr_eco",1996,20000,"SVM",1,"linear",0.715251690458302,0.717930113495576,0.715271286323918,0.716598233626247
"1203","uk","d_fr_eco",1996,20000,"SVM",1,"sigmoid",0.741172051089406,0.743820492972086,0.741185170132538,0.742500493202149
"1204","uk","d_fr_eco",1996,20000,"SVM",1,"poly",0.690833959429001,0.730124601677381,0.690854388222809,0.709946858614256
"1205","uk","d_fr_eco",1996,20000,"SVM",3,"rbf",0.77122464312547,0.777172296713399,0.771235521235521,0.774192527830983
"1206","uk","d_fr_eco",1996,20000,"SVM",3,"linear",0.748685199098422,0.754434577243509,0.748698322382533,0.751555504466858
