"","language","target","observations_per_class","top_k_words","classifier","n_estimators","criterion","Accuracy","Precision","Recall","F1"
"1519","es","d_fr_lab",1107,30000,"Random Forest",200,"gini",0.349593495934959,0.225685468207938,0.349593495934959,0.274295347927699
"1520","es","d_fr_lab",1107,30000,"Random Forest",300,"gini",0.357723577235772,0.225699115044248,0.357723577235772,0.276773241359715
"1521","es","d_fr_lab",1107,30000,"Random Forest",50,"entropy",0.522357723577236,0.454084887690339,0.522357723577236,0.485834488392174
"1522","es","d_fr_lab",1107,30000,"Random Forest",100,"entropy",0.500677506775068,0.432513358480286,0.500677506775068,0.464105935952481
"1523","es","d_fr_lab",1107,30000,"Random Forest",200,"entropy",0.511517615176152,0.444417885665108,0.511517615176152,0.475612793576527
"1524","es","d_fr_lab",1107,30000,"Random Forest",300,"entropy",0.513550135501355,0.445123136939265,0.513550135501355,0.476894587262224
"1525","es","d_fr_lab",1107,30000,"Random Forest",50,"gini",0.5,0.432633690748506,0.5,0.463883832462975
"1526","es","d_fr_lab",1107,30000,"Random Forest",100,"gini",0.502032520325203,0.434401384667342,0.502032520325203,0.465774724333673
"1527","es","d_fr_lab",1107,30000,"Random Forest",200,"gini",0.506775067750677,0.441762369111643,0.506775067750677,0.472040735211904
"1528","es","d_fr_lab",1107,30000,"Random Forest",300,"gini",0.499322493224932,0.436950284447643,0.499322493224932,0.466058846628221
"1529","es","d_fr_lab",1107,30000,"Random Forest",50,"entropy",0.556458897922313,0.516297952439538,0.556458897922313,0.535626669766114
"1530","es","d_fr_lab",1107,30000,"Random Forest",100,"entropy",0.548780487804878,0.508027699285635,0.548780487804878,0.527618336114352
"1531","es","d_fr_lab",1107,30000,"Random Forest",200,"entropy",0.551942186088528,0.511347140623039,0.551942186088528,0.530869729537233
"1532","es","d_fr_lab",1107,30000,"Random Forest",300,"entropy",0.55736224028907,0.515132712663942,0.55736224028907,0.535416081886475
"1533","es","d_fr_lab",1107,30000,"Random Forest",50,"gini",0.543812104787715,0.505147352410643,0.543812104787715,0.523767135244821
"1534","es","d_fr_lab",1107,30000,"Random Forest",100,"gini",0.543360433604336,0.502313677995039,0.543360433604336,0.522031433795968
"1535","es","d_fr_lab",1107,30000,"Random Forest",200,"gini",0.558717253839205,0.518255858146511,0.558717253839205,0.537726497768943
"1536","es","d_fr_lab",1107,30000,"Random Forest",300,"gini",0.56323396567299,0.519690138343831,0.56323396567299,0.540586614435529
"1537","es","d_fr_wel",1036,30000,"Random Forest",50,"entropy",0.413892908827786,0.369480884079424,0.414316830024294,0.390616471295561
"1538","es","d_fr_wel",1036,30000,"Random Forest",100,"entropy",0.409551374819103,0.364936533869549,0.409969003937338,0.386144271763169
"1539","es","d_fr_wel",1036,30000,"Random Forest",200,"entropy",0.41534008683068,0.373620711323363,0.41575772807238,0.393564582836833
"1540","es","d_fr_wel",1036,30000,"Random Forest",300,"entropy",0.402315484804631,0.36021906596052,0.40271424981151,0.380283172636913
"1541","es","d_fr_wel",1036,30000,"Random Forest",50,"gini",0.402315484804631,0.361476895918319,0.402710061154394,0.380981071487499
"1542","es","d_fr_wel",1036,30000,"Random Forest",100,"gini",0.400868306801737,0.357487484582457,0.401269163106308,0.378115181452019
"1543","es","d_fr_wel",1036,30000,"Random Forest",200,"gini",0.397973950795948,0.355938442539245,0.398366423724554,0.375959193058839
"1544","es","d_fr_wel",1036,30000,"Random Forest",300,"gini",0.395079594790159,0.354389834068473,0.3954636843428,0.373801832046575
"1545","es","d_fr_wel",1036,30000,"Random Forest",50,"entropy",0.570188133140376,0.553064783970983,0.570329647315071,0.56156454830109
"1546","es","d_fr_wel",1036,30000,"Random Forest",100,"entropy",0.564399421128799,0.544439798846892,0.56455139482282,0.554313234569489
"1547","es","d_fr_wel",1036,30000,"Random Forest",200,"entropy",0.569464544138929,0.551225972630409,0.569613386948144,0.560268856657307
"1548","es","d_fr_wel",1036,30000,"Random Forest",300,"entropy",0.575976845151954,0.556691938848608,0.576141409064254,0.566249711228698
"1549","es","d_fr_wel",1036,30000,"Random Forest",50,"gini",0.569464544138929,0.549440240041851,0.569625952919494,0.559351041564287
"1550","es","d_fr_wel",1036,30000,"Random Forest",100,"gini",0.569464544138929,0.548790832281092,0.569632235905169,0.559017348137307
"1551","es","d_fr_wel",1036,30000,"Random Forest",200,"gini",0.560057887120116,0.540088204169781,0.560216134707213,0.549968068743169
"1552","es","d_fr_wel",1036,30000,"Random Forest",300,"gini",0.560057887120116,0.539879970211014,0.560220323364329,0.549862104856941
"1553","es","d_fr_wel",1036,30000,"Random Forest",50,"entropy",0.59221949565497,0.5819340513437,0.59231381419117,0.587078056815716
"1554","es","d_fr_wel",1036,30000,"Random Forest",100,"entropy",0.603323615568,0.592185826189859,0.603410963111893,0.597745699754049
"1555","es","d_fr_wel",1036,30000,"Random Forest",200,"entropy",0.61345036598922,0.601954239272809,0.613555890648125,0.607699697953923
"1556","es","d_fr_wel",1036,30000,"Random Forest",300,"entropy",0.614905234310004,0.602576025383608,0.615013543324677,0.608731260545911
"1557","es","d_fr_wel",1036,30000,"Random Forest",50,"gini",0.599937778337074,0.586119622795237,0.600048867666359,0.593002459268584
"1558","es","d_fr_wel",1036,30000,"Random Forest",100,"gini",0.601875039325489,0.588927553293861,0.601982631035157,0.595383535527798
"1559","es","d_fr_wel",1036,30000,"Random Forest",200,"gini",0.615879807322581,0.603749446150014,0.615979726899556,0.609803269729829
"1560","es","d_fr_wel",1036,30000,"Random Forest",300,"gini",0.616360801750596,0.602727466536086,0.616475384658345,0.609523913781806
"1561","uk","d_fr_eco",1996,30000,"Random Forest",50,"entropy",0.60931630353118,0.613694499202103,0.609389464652623,0.611534405455502
"1562","uk","d_fr_eco",1996,30000,"Random Forest",100,"entropy",0.613072877535687,0.617967278719397,0.613148863148863,0.615548641633424
"1563","uk","d_fr_eco",1996,30000,"Random Forest",200,"entropy",0.612321562734786,0.617109497774474,0.612396983449615,0.614744209430997
"1564","uk","d_fr_eco",1996,30000,"Random Forest",300,"entropy",0.607062359128475,0.61184467941677,0.607139470297365,0.609482993937983
"1565","uk","d_fr_eco",1996,30000,"Random Forest",50,"gini",0.574004507888805,0.579046313781409,0.57409853462485,0.576561809526831
"1566","uk","d_fr_eco",1996,30000,"Random Forest",100,"gini",0.601051840721262,0.605169539285211,0.601125561651877,0.603140771963398
"1567","uk","d_fr_eco",1996,30000,"Random Forest",200,"gini",0.600300525920361,0.60337133262637,0.60036465036465,0.601864236461869
"1568","uk","d_fr_eco",1996,30000,"Random Forest",300,"gini",0.598797896318558,0.601933418693982,0.598863148863149,0.600394358652075
"1569","uk","d_fr_eco",1996,30000,"Random Forest",50,"entropy",0.626972201352367,0.632351614826008,0.627003319108582,0.629666110253508
"1570","uk","d_fr_eco",1996,30000,"Random Forest",100,"entropy",0.641998497370398,0.645163066249741,0.642018898597846,0.643587142333389
"1571","uk","d_fr_eco",1996,30000,"Random Forest",200,"entropy",0.645003756574005,0.648931173894545,0.645016256858362,0.64696779296607
"1572","uk","d_fr_eco",1996,30000,"Random Forest",300,"entropy",0.640495867768595,0.643594096633137,0.640512316828106,0.642049508685558
"1573","uk","d_fr_eco",1996,30000,"Random Forest",50,"gini",0.6190833959429,0.623619783637363,0.619098986204249,0.621351161978525
"1574","uk","d_fr_eco",1996,30000,"Random Forest",100,"gini",0.641998497370398,0.644700586980846,0.642014947278105,0.643354964388535
"1575","uk","d_fr_eco",1996,30000,"Random Forest",200,"gini",0.62847483095417,0.630445787855482,0.628491273228115,0.629467013338299
"1576","uk","d_fr_eco",1996,30000,"Random Forest",300,"gini",0.634861006761833,0.637184179567553,0.634883379620222,0.636031698855188
"1577","uk","d_fr_eco",1996,30000,"Random Forest",50,"entropy",0.613965228623776,0.620826802093184,0.613969985022617,0.617379355631648
"1578","uk","d_fr_eco",1996,30000,"Random Forest",100,"entropy",0.609456021722224,0.615969414524397,0.609465104201946,0.612699997709397
"1579","uk","d_fr_eco",1996,30000,"Random Forest",200,"entropy",0.608204960184082,0.61476707662765,0.608221002957845,0.611476520782871
"1580","uk","d_fr_eco",1996,30000,"Random Forest",300,"entropy",0.609455268524429,0.614730794426042,0.609466609466609,0.612087383655991
"1581","uk","d_fr_eco",1996,30000,"Random Forest",50,"gini",0.606451515716414,0.611698156331626,0.606460972250446,0.609068306280298
"1582","uk","d_fr_eco",1996,30000,"Random Forest",100,"gini",0.60620371364173,0.610495743005184,0.606216743058848,0.608348718723377
"1583","uk","d_fr_eco",1996,30000,"Random Forest",200,"gini",0.625243800711395,0.629572294840098,0.625256835783151,0.627407144704939
"1584","uk","d_fr_eco",1996,30000,"Random Forest",300,"gini",0.619735476934259,0.623487611784888,0.619748696064486,0.621612531706821
"1585","ro","d_fr_lab",390,30000,"Random Forest",50,"entropy",0.792307692307692,0.792931688804554,0.792307692307692,0.792619567744505
"1586","ro","d_fr_lab",390,30000,"Random Forest",100,"entropy",0.823076923076923,0.823153409090909,0.823076923076923,0.823115164307096
"1587","ro","d_fr_lab",390,30000,"Random Forest",200,"entropy",0.819230769230769,0.822455322455322,0.819230769230769,0.820839879055086
"1588","ro","d_fr_lab",390,30000,"Random Forest",300,"entropy",0.807692307692308,0.810336595846264,0.807692307692308,0.809012291035375
"1589","ro","d_fr_lab",390,30000,"Random Forest",50,"gini",0.807692307692308,0.811302681992337,0.807692307692308,0.809493469257725
"1590","ro","d_fr_lab",390,30000,"Random Forest",100,"gini",0.815384615384615,0.816057874762808,0.815384615384615,0.815721106154261
"1591","ro","d_fr_lab",390,30000,"Random Forest",200,"gini",0.823076923076923,0.825,0.823076923076923,0.824037339556593
"1592","ro","d_fr_lab",390,30000,"Random Forest",300,"gini",0.830769230769231,0.831082681828951,0.830769230769231,0.830925926738224
"1593","ro","d_fr_lab",390,30000,"Random Forest",50,"entropy",0.705769230769231,0.726510904468038,0.705769230769231,0.715989881556131
"1594","ro","d_fr_lab",390,30000,"Random Forest",100,"entropy",0.715384615384615,0.734697173149374,0.715384615384615,0.724912289490917
"1595","ro","d_fr_lab",390,30000,"Random Forest",200,"entropy",0.713461538461538,0.731730769230769,0.713461538461538,0.722480679666308
"1596","ro","d_fr_lab",390,30000,"Random Forest",300,"entropy",0.705769230769231,0.724097071146564,0.705769230769231,0.714815689020216
"1597","ro","d_fr_lab",390,30000,"Random Forest",50,"gini",0.692307692307692,0.707163750139359,0.692307692307692,0.699656869148519
"1598","ro","d_fr_lab",390,30000,"Random Forest",100,"gini",0.715384615384615,0.735986522068996,0.715384615384615,0.725539348870258
"1599","ro","d_fr_lab",390,30000,"Random Forest",200,"gini",0.711538461538461,0.729714885041846,0.711538461538461,0.720512056948704
"1600","ro","d_fr_lab",390,30000,"Random Forest",300,"gini",0.721153846153846,0.74105885705346,0.721153846153846,0.730970868763829
"1601","ro","d_fr_lab",390,30000,"Random Forest",50,"entropy",0.707692307692308,0.72714450027512,0.707692307692308,0.717286546550807
"1602","ro","d_fr_lab",390,30000,"Random Forest",100,"entropy",0.737179487179487,0.753005379884237,0.737179487179487,0.745008397354392
"1603","ro","d_fr_lab",390,30000,"Random Forest",200,"entropy",0.735897435897436,0.753968457435594,0.735897435897436,0.744823352299366
"1604","ro","d_fr_lab",390,30000,"Random Forest",300,"entropy",0.73974358974359,0.756939334515783,0.73974358974359,0.748242679136483
"1605","ro","d_fr_lab",390,30000,"Random Forest",50,"gini",0.735897435897436,0.749850617419638,0.735897435897436,0.742808507045653
"1606","ro","d_fr_lab",390,30000,"Random Forest",100,"gini",0.726923076923077,0.740623178904429,0.726923076923077,0.733709180084663
"1607","ro","d_fr_lab",390,30000,"Random Forest",200,"gini",0.741025641025641,0.752537090129689,0.741025641025641,0.746737004046103
"1608","ro","d_fr_lab",390,30000,"Random Forest",300,"gini",0.735897435897436,0.74707035541209,0.735897435897436,0.741441806362193
"1609","ro","d_fr_sec",676,30000,"Random Forest",50,"entropy",0.700665188470067,0.70318407960199,0.7007866273353,0.701983306496674
"1610","ro","d_fr_sec",676,30000,"Random Forest",100,"entropy",0.731707317073171,0.734597014925373,0.731828908554572,0.733210349124921
"1611","ro","d_fr_sec",676,30000,"Random Forest",200,"entropy",0.725055432372506,0.726847632256786,0.725152409046214,0.725999031057267
"1612","ro","d_fr_sec",676,30000,"Random Forest",300,"entropy",0.736141906873614,0.737193917851501,0.736214355948869,0.736703811280485
"1613","ro","d_fr_sec",676,30000,"Random Forest",50,"gini",0.713968957871397,0.719271043093033,0.714139626352016,0.716696149832831
"1614","ro","d_fr_sec",676,30000,"Random Forest",100,"gini",0.738359201773836,0.738829787234043,0.738407079646018,0.738618372961678
"1615","ro","d_fr_sec",676,30000,"Random Forest",200,"gini",0.731707317073171,0.733036102653328,0.731789577187807,0.732412309541507
"1616","ro","d_fr_sec",676,30000,"Random Forest",300,"gini",0.727272727272727,0.7280348759222,0.727335299901672,0.727684919773748
"1617","ro","d_fr_sec",676,30000,"Random Forest",50,"entropy",0.700665188470067,0.708911555886577,0.700609636184857,0.704736147353738
"1618","ro","d_fr_sec",676,30000,"Random Forest",100,"entropy",0.712860310421286,0.719143970491645,0.712782694198623,0.71594920248881
"1619","ro","d_fr_sec",676,30000,"Random Forest",200,"entropy",0.719512195121951,0.72563570503303,0.71944936086529,0.722529291218599
"1620","ro","d_fr_sec",676,30000,"Random Forest",300,"entropy",0.720620842572062,0.729162409364456,0.720526057030482,0.724818508159516
"1621","ro","d_fr_sec",676,30000,"Random Forest",50,"gini",0.710643015521064,0.717788430997903,0.710570304818092,0.714161129721665
"1622","ro","d_fr_sec",676,30000,"Random Forest",100,"gini",0.715077605321508,0.72,0.714970501474926,0.717476436669373
"1623","ro","d_fr_sec",676,30000,"Random Forest",200,"gini",0.726164079822616,0.732748412329501,0.726071779744346,0.729394817449844
"1624","ro","d_fr_sec",676,30000,"Random Forest",300,"gini",0.736141906873614,0.741753523985576,0.736057030481809,0.73889429814096
"1625","ro","d_fr_sec",676,30000,"Random Forest",50,"entropy",0.64709534368071,0.656904504022602,0.647050147492625,0.651940089668725
"1626","ro","d_fr_sec",676,30000,"Random Forest",100,"entropy",0.65893241356656,0.671098684110328,0.65889872173058,0.664942748269184
"1627","ro","d_fr_sec",676,30000,"Random Forest",200,"entropy",0.65596288084093,0.664350047363725,0.655902982628646,0.660099492561464
"1628","ro","d_fr_sec",676,30000,"Random Forest",300,"entropy",0.661144781144781,0.672790258373832,0.661084890199934,0.666886214291072
"1629","ro","d_fr_sec",676,30000,"Random Forest",50,"gini",0.64856697051819,0.653695933733772,0.648534906588004,0.651105193018213
"1630","ro","d_fr_sec",676,30000,"Random Forest",100,"gini",0.652280528865895,0.664482200245955,0.652222222222222,0.658295134239974
"1631","ro","d_fr_sec",676,30000,"Random Forest",200,"gini",0.66040404040404,0.669161893426189,0.660347427073091,0.664725440891832
"1632","ro","d_fr_sec",676,30000,"Random Forest",300,"gini",0.651528291040486,0.659623115924515,0.65147164863979,0.655522042230201
"1633","de","d_fr_eco",2668,30000,"Random Forest",50,"entropy",0.455874086565486,0.432470974255427,0.456040115772045,0.443942940906671
"1634","de","d_fr_eco",2668,30000,"Random Forest",100,"entropy",0.444631815626757,0.417519232294393,0.444793417676723,0.430724995821887
"1635","de","d_fr_eco",2668,30000,"Random Forest",200,"entropy",0.44575604272063,0.421577269145486,0.445912589577988,0.433403595215523
"1636","de","d_fr_eco",2668,30000,"Random Forest",300,"entropy",0.44406970207982,0.417780282844845,0.444229092149998,0.430598926531269
"1637","de","d_fr_eco",2668,30000,"Random Forest",50,"gini",0.446318156267566,0.423356521613238,0.44647249150036,0.434607349600796
"1638","de","d_fr_eco",2668,30000,"Random Forest",100,"gini",0.438448566610455,0.413002951268257,0.438601003526245,0.425417256145246
"1639","de","d_fr_eco",2668,30000,"Random Forest",200,"gini",0.441259134345138,0.417967298402081,0.441409360346811,0.429368603290065
"1640","de","d_fr_eco",2668,30000,"Random Forest",300,"gini",0.431703204047218,0.406297680076462,0.431849951340352,0.418684314776668
"1641","de","d_fr_eco",2668,30000,"Random Forest",50,"entropy",0.586565486228218,0.57617019782767,0.586632815560976,0.581354436653838
"1642","de","d_fr_eco",2668,30000,"Random Forest",100,"entropy",0.587408656548623,0.577151970042868,0.587474880246711,0.582267675523334
"1643","de","d_fr_eco",2668,30000,"Random Forest",200,"entropy",0.582630691399663,0.572298618027702,0.582693911856524,0.577449484495058
"1644","de","d_fr_eco",2668,30000,"Random Forest",300,"entropy",0.586003372681282,0.574464838091236,0.58606912197773,0.580208963893141
"1645","de","d_fr_eco",2668,30000,"Random Forest",50,"gini",0.576166385609893,0.562501720031006,0.576231973812262,0.569284070821341
"1646","de","d_fr_eco",2668,30000,"Random Forest",100,"gini",0.583192804946599,0.571344099076832,0.583262345015862,0.577241709923758
"1647","de","d_fr_eco",2668,30000,"Random Forest",200,"gini",0.5893760539629,0.577724344189555,0.589447175844592,0.583526889157198
"1648","de","d_fr_eco",2668,30000,"Random Forest",300,"gini",0.581787521079258,0.568578226410062,0.5818575346621,0.575141239999677
"1649","de","d_fr_eco",2668,30000,"Random Forest",50,"entropy",0.600835730272333,0.59598180516996,0.600877348196644,0.598419564502061
"1650","de","d_fr_eco",2668,30000,"Random Forest",100,"entropy",0.608518686428952,0.603589089891385,0.608560095718372,0.606064399794305
"1651","de","d_fr_eco",2668,30000,"Random Forest",200,"entropy",0.619012842618956,0.613807340896715,0.619057519495456,0.616421251203073
"1652","de","d_fr_eco",2668,30000,"Random Forest",300,"entropy",0.615828375584587,0.610062899220135,0.615874841487511,0.612955093686462
"1653","de","d_fr_eco",2668,30000,"Random Forest",50,"gini",0.607956362115781,0.602070278005776,0.608000825739479,0.605021019091738
"1654","de","d_fr_eco",2668,30000,"Random Forest",100,"gini",0.612830015135123,0.606239919660362,0.612877744214558,0.609540761198221
"1655","de","d_fr_eco",2668,30000,"Random Forest",200,"gini",0.613578867565669,0.606485905406765,0.613625754645838,0.61003493954192
"1656","de","d_fr_eco",2668,30000,"Random Forest",300,"gini",0.620515500486554,0.613888276178548,0.620561123679765,0.617206664806056
"1657","pl","d_fr_wel",511,30000,"Random Forest",50,"entropy",0.782991202346041,0.785483870967742,0.78312693498452,0.784303632254162
"1658","pl","d_fr_wel",511,30000,"Random Forest",100,"entropy",0.782991202346041,0.78691181596375,0.783161334709322,0.785032095892494
"1659","pl","d_fr_wel",511,30000,"Random Forest",200,"entropy",0.81524926686217,0.81916597048176,0.815411076711386,0.817284210790624
"1660","pl","d_fr_wel",511,30000,"Random Forest",300,"entropy",0.782991202346041,0.788677326600743,0.783195734434124,0.785926972540576
"1661","pl","d_fr_wel",511,30000,"Random Forest",50,"gini",0.774193548387097,0.775783357543059,0.774303405572755,0.775042675062669
"1662","pl","d_fr_wel",511,30000,"Random Forest",100,"gini",0.809384164222874,0.811164141938161,0.809494324045408,0.810328372757548
"1663","pl","d_fr_wel",511,30000,"Random Forest",200,"gini",0.812316715542522,0.812478491293276,0.81234950120399,0.81241399112857
"1664","pl","d_fr_wel",511,30000,"Random Forest",300,"gini",0.803519061583578,0.806531703590527,0.803663570691434,0.80509508273455
"1665","pl","d_fr_wel",511,30000,"Random Forest",50,"entropy",0.709677419354839,0.723955417459784,0.709545923632611,0.716678248740091
"1666","pl","d_fr_wel",511,30000,"Random Forest",100,"entropy",0.733137829912023,0.749976968648858,0.732989336085311,0.741385854249389
"1667","pl","d_fr_wel",511,30000,"Random Forest",200,"entropy",0.747800586510264,0.758631808610297,0.747600619195046,0.75307581936008
"1668","pl","d_fr_wel",511,30000,"Random Forest",300,"entropy",0.733137829912023,0.74792373816001,0.732989336085311,0.740381233457237
"1669","pl","d_fr_wel",511,30000,"Random Forest",50,"gini",0.737536656891496,0.748193426745036,0.737366701066391,0.742740611450466
"1670","pl","d_fr_wel",511,30000,"Random Forest",100,"gini",0.747800586510264,0.75466758354908,0.747712418300654,0.751173901694455
"1671","pl","d_fr_wel",511,30000,"Random Forest",200,"gini",0.758064516129032,0.769161776421972,0.757860337117303,0.763469235983539
"1672","pl","d_fr_wel",511,30000,"Random Forest",300,"gini",0.756598240469208,0.765801605888468,0.756424148606811,0.761083992995481
"1673","pl","d_fr_wel",511,30000,"Random Forest",50,"entropy",0.727005347593583,0.737992314437134,0.726940717807591,0.73242482896487
"1674","pl","d_fr_wel",511,30000,"Random Forest",100,"entropy",0.744594905410845,0.752487156634562,0.74453044375645,0.748487655060069
"1675","pl","d_fr_wel",511,30000,"Random Forest",200,"entropy",0.738738427922489,0.747415800170636,0.738619424377938,0.742991577821736
"1676","pl","d_fr_wel",511,30000,"Random Forest",300,"entropy",0.738721177620608,0.746989984133458,0.738630890952872,0.742786920628462
"1677","pl","d_fr_wel",511,30000,"Random Forest",50,"gini",0.73090679086884,0.738701666620481,0.730782020410503,0.734720502415674
"1678","pl","d_fr_wel",511,30000,"Random Forest",100,"gini",0.731878557874763,0.739746966428799,0.731762412567366,0.735733027012856
"1679","pl","d_fr_wel",511,30000,"Random Forest",200,"gini",0.729917773561037,0.738320329901636,0.729818828116042,0.73404496433515
"1680","pl","d_fr_wel",511,30000,"Random Forest",300,"gini",0.742639871197746,0.749897958614114,0.742535259717922,0.746198447772138
"1681","de","d_fr_wel",3904,30000,"Random Forest",50,"entropy",0.442182097579716,0.401532600635166,0.442305694190101,0.420934097807612
"1682","de","d_fr_wel",3904,30000,"Random Forest",100,"entropy",0.451018056089128,0.417031574557499,0.451141211238903,0.433416326217022
"1683","de","d_fr_wel",3904,30000,"Random Forest",200,"entropy",0.450249711870918,0.414870648186968,0.450373752436682,0.431893810500543
"1684","de","d_fr_wel",3904,30000,"Random Forest",300,"entropy",0.450633883980023,0.414210513323706,0.450759252896567,0.431712711401637
"1685","de","d_fr_wel",3904,30000,"Random Forest",50,"gini",0.438724548597772,0.400413850783,0.438843864639159,0.418748993315527
"1686","de","d_fr_wel",3904,30000,"Random Forest",100,"gini",0.443718786016135,0.409524964336662,0.443837069676994,0.425991203934556
"1687","de","d_fr_wel",3904,30000,"Random Forest",200,"gini",0.439108720706877,0.402689394798733,0.43922641333442,0.420165096929223
"1688","de","d_fr_wel",3904,30000,"Random Forest",300,"gini",0.435651171724933,0.397614692021621,0.435768421077488,0.415818184496541
"1689","de","d_fr_wel",3904,30000,"Random Forest",50,"entropy",0.57164809834806,0.557476156802782,0.571688031539015,0.564492657494814
"1690","de","d_fr_wel",3904,30000,"Random Forest",100,"entropy",0.574529389166347,0.561628366971007,0.574570872458973,0.568025905333527
"1691","de","d_fr_wel",3904,30000,"Random Forest",200,"entropy",0.574337303111794,0.561650524968505,0.574376498758488,0.567942232569289
"1692","de","d_fr_wel",3904,30000,"Random Forest",300,"entropy",0.578179024202843,0.565008998404965,0.578218810769454,0.571537585964926
"1693","de","d_fr_wel",3904,30000,"Random Forest",50,"gini",0.568574721475221,0.551212057553861,0.568617753565436,0.559779635784438
"1694","de","d_fr_wel",3904,30000,"Random Forest",100,"gini",0.575681905493661,0.560417056126915,0.57572516001516,0.567967979236758
"1695","de","d_fr_wel",3904,30000,"Random Forest",200,"gini",0.577218593930081,0.561877149098097,0.577262586619533,0.56946596853887
"1696","de","d_fr_wel",3904,30000,"Random Forest",300,"gini",0.577218593930081,0.562252467880994,0.577260667972527,0.56965773358124
"1697","de","d_fr_wel",3904,30000,"Random Forest",50,"entropy",0.60144156572921,0.597549000272502,0.601467794476894,0.599501993399339
"1698","de","d_fr_wel",3904,30000,"Random Forest",100,"entropy",0.604002171758497,0.597829714140601,0.604030024562617,0.600913875867473
"1699","de","d_fr_wel",3904,30000,"Random Forest",200,"entropy",0.595933130232967,0.589108403329002,0.5959599000808,0.59251434567026
"1700","de","d_fr_wel",3904,30000,"Random Forest",300,"entropy",0.604770958911499,0.598168290846217,0.60479895924715,0.601465351164564
"1701","de","d_fr_wel",3904,30000,"Random Forest",50,"gini",0.592346195076947,0.582916734515648,0.592375572297965,0.587608090700332
"1702","de","d_fr_wel",3904,30000,"Random Forest",100,"gini",0.597854039993468,0.58821304380298,0.597883761870521,0.593008978235194
"1703","de","d_fr_wel",3904,30000,"Random Forest",200,"gini",0.597342007374569,0.587561551949407,0.597370941963191,0.592425643743484
"1704","de","d_fr_wel",3904,30000,"Random Forest",300,"gini",0.604385950147788,0.59586238476054,0.604415918591119,0.600108674185406
"1705","sv","d_fr_wel",1287,30000,"Random Forest",50,"entropy",0.624708624708625,0.6328173374613,0.624708624708625,0.62873683799747
"1706","sv","d_fr_wel",1287,30000,"Random Forest",100,"entropy",0.655011655011655,0.663918272131279,0.655011655011655,0.659434890772722
"1707","sv","d_fr_wel",1287,30000,"Random Forest",200,"entropy",0.649184149184149,0.659479553903346,0.649184149184149,0.654291353989608
"1708","sv","d_fr_wel",1287,30000,"Random Forest",300,"entropy",0.642191142191142,0.65053497468937,0.642191142191142,0.646336131026998
"1709","sv","d_fr_wel",1287,30000,"Random Forest",50,"gini",0.637529137529138,0.645599401748735,0.637529137529138,0.641538890589769
"1710","sv","d_fr_wel",1287,30000,"Random Forest",100,"gini",0.637529137529138,0.64371451283216,0.637529137529138,0.640606894816846
"1711","sv","d_fr_wel",1287,30000,"Random Forest",200,"gini",0.643356643356643,0.647511699290495,0.643356643356643,0.645427484162205
"1712","sv","d_fr_wel",1287,30000,"Random Forest",300,"gini",0.655011655011655,0.661191626409018,0.655011655011655,0.658087132295485
"1713","sv","d_fr_wel",1287,30000,"Random Forest",50,"entropy",0.653263403263403,0.6664498271054,0.653263403263403,0.659790736564055
"1714","sv","d_fr_wel",1287,30000,"Random Forest",100,"entropy",0.667249417249417,0.67866858253882,0.667249417249417,0.672910558110916
"1715","sv","d_fr_wel",1287,30000,"Random Forest",200,"entropy",0.666083916083916,0.677949857779608,0.666083916083916,0.671964507082735
"1716","sv","d_fr_wel",1287,30000,"Random Forest",300,"entropy",0.667832167832168,0.679854124101474,0.667832167832168,0.673789525390057
"1717","sv","d_fr_wel",1287,30000,"Random Forest",50,"gini",0.634615384615385,0.640509839878675,0.634615384615385,0.637548988250663
"1718","sv","d_fr_wel",1287,30000,"Random Forest",100,"gini",0.65034965034965,0.657858499278177,0.65034965034965,0.654082525180452
"1719","sv","d_fr_wel",1287,30000,"Random Forest",200,"gini",0.655594405594406,0.662544352564038,0.655594405594406,0.659051057122379
"1720","sv","d_fr_wel",1287,30000,"Random Forest",300,"gini",0.664335664335664,0.671627547512117,0.664335664335664,0.667961705839896
"1721","sv","d_fr_wel",1287,30000,"Random Forest",50,"entropy",0.622766122766123,0.635297037357739,0.622766122766123,0.628969173091645
"1722","sv","d_fr_wel",1287,30000,"Random Forest",100,"entropy",0.632090132090132,0.644556775776608,0.632090132090132,0.63826258463433
"1723","sv","d_fr_wel",1287,30000,"Random Forest",200,"entropy",0.641802641802642,0.654228569504192,0.641802641802642,0.647956037767282
"1724","sv","d_fr_wel",1287,30000,"Random Forest",300,"entropy",0.635975135975136,0.647939674524746,0.635975135975136,0.641901657710644
"1725","sv","d_fr_wel",1287,30000,"Random Forest",50,"gini",0.616938616938617,0.625017061420212,0.616938616938617,0.620951565590759
"1726","sv","d_fr_wel",1287,30000,"Random Forest",100,"gini",0.634032634032634,0.641458470525349,0.634032634032634,0.637723935880641
"1727","sv","d_fr_wel",1287,30000,"Random Forest",200,"gini",0.637917637917638,0.645000319462533,0.637917637917638,0.641439427799252
"1728","sv","d_fr_wel",1287,30000,"Random Forest",300,"gini",0.646076146076146,0.65372835759265,0.646076146076146,0.649879726777388
"1729","hu","d_fr_eco",1745,10000,"Random Forest",50,"entropy",0.768041237113402,0.768196426883448,0.768041237113402,0.768118824159838
"1730","hu","d_fr_eco",1745,10000,"Random Forest",100,"entropy",0.77319587628866,0.773208781605395,0.77319587628866,0.773202328893178
